stock_code,quarter,상장폐지 여부,관리종목 여부,감사의견
111870.0,2024Q4,상장폐지,N,의견거절
111870.0,2025Q1,상장폐지,N,의견거절
111870.0,2025Q2,상장폐지,N,기타/확인필요
111870.0,2025Q3,상장폐지,N,기타/확인필요
112040.0,2020Q1,상장,N,기타/확인필요
112040.0,2020Q2,상장,N,적정
112040.0,2020Q3,상장,N,적정
112040.0,2020Q4,상장,N,적정
112040.0,2021Q1,상장,N,적정
112040.0,2021Q2,상장,N,적정
112040.0,2021Q3,상장,N,적정
112040.0,2021Q4,상장,N,적정
112040.0,2022Q1,상장,N,적정
112040.0,2022Q2,상장,N,적정
112040.0,2022Q3,상장,N,적정
112040.0,2022Q4,상장,N,적정
112040.0,2023Q1,상장,N,적정
112040.0,2023Q2,상장,N,적정
112040.0,2023Q3,상장,N,적정
112040.0,2023Q4,상장,N,적정
112040.0,2024Q1,상장,N,적정
112040.0,2024Q2,상장,N,기타/확인필요
112040.0,2024Q3,상장,N,기타/확인필요
112040.0,2024Q4,상장,N,기타/확인필요
112040.0,2025Q1,상장,N,기타/확인필요
112040.0,2025Q2,상장,N,기타/확인필요
112040.0,2025Q3,상장,N,기타/확인필요
112240.0,2020Q1,상장폐지,N,기타/확인필요
112240.0,2020Q2,상장폐지,N,의견거절
112240.0,2020Q3,상장폐지,N,의견거절
112240.0,2020Q4,상장폐지,N,의견거절
112240.0,2021Q1,상장폐지,N,의견거절
112240.0,2021Q2,상장폐지,N,의견거절
112240.0,2021Q3,상장폐지,N,의견거절
112240.0,2021Q4,상장폐지,N,의견거절
112240.0,2022Q1,상장폐지,N,의견거절
112240.0,2022Q2,상장폐지,N,의견거절
112240.0,2022Q3,상장폐지,N,의견거절
112240.0,2022Q4,상장폐지,N,의견거절
112240.0,2023Q3,상장폐지,N,기타/확인필요
112240.0,2023Q4,상장폐지,N,의견거절
112240.0,2024Q1,상장폐지,N,의견거절
112240.0,2024Q2,상장폐지,N,의견거절
112240.0,2024Q3,상장폐지,N,의견거절
112240.0,2024Q4,상장폐지,N,의견거절
112240.0,2025Q1,상장폐지,N,의견거절
112240.0,2025Q2,상장폐지,N,기타/확인필요
112240.0,2025Q3,상장폐지,N,기타/확인필요
112290.0,2022Q3,상장,N,기타/확인필요
112290.0,2022Q4,상장,N,적정
112290.0,2023Q1,상장,N,적정
112290.0,2023Q2,상장,N,적정
112290.0,2023Q3,상장,N,적정
112290.0,2023Q4,상장,N,적정
112290.0,2024Q1,상장,N,적정
112290.0,2024Q2,상장,N,기타/확인필요
112290.0,2024Q3,상장,N,기타/확인필요
112290.0,2024Q4,상장,N,기타/확인필요
112290.0,2025Q1,상장,N,기타/확인필요
112290.0,2025Q2,상장,N,기타/확인필요
112290.0,2025Q3,상장,N,기타/확인필요
112610.0,2020Q1,상장,N,기타/확인필요
112610.0,2020Q2,상장,N,적정
112610.0,2020Q3,상장,N,적정
112610.0,2020Q4,상장,N,적정
112610.0,2021Q1,상장,N,적정
112610.0,2021Q2,상장,N,적정
112610.0,2021Q3,상장,N,적정
112610.0,2021Q4,상장,N,적정
112610.0,2022Q1,상장,N,적정
112610.0,2022Q2,상장,N,적정
112610.0,2022Q3,상장,N,적정
112610.0,2022Q4,상장,N,적정
112610.0,2023Q1,상장,N,적정
112610.0,2023Q2,상장,N,적정
112610.0,2023Q3,상장,N,적정
112610.0,2023Q4,상장,N,적정
112610.0,2024Q1,상장,N,적정
112610.0,2024Q2,상장,N,기타/확인필요
112610.0,2024Q3,상장,N,기타/확인필요
112610.0,2024Q4,상장,N,기타/확인필요
112610.0,2025Q1,상장,N,기타/확인필요
112610.0,2025Q2,상장,N,기타/확인필요
112610.0,2025Q3,상장,N,기타/확인필요
113810.0,2020Q1,상장,N,기타/확인필요
113810.0,2020Q2,상장,N,적정
113810.0,2020Q3,상장,N,적정
113810.0,2020Q4,상장,N,적정
113810.0,2021Q1,상장,N,적정
113810.0,2021Q2,상장,N,적정
113810.0,2021Q3,상장,N,적정
113810.0,2021Q4,상장,N,적정
113810.0,2022Q1,상장,N,적정
113810.0,2022Q2,상장,N,적정
113810.0,2022Q3,상장,N,적정
113810.0,2022Q4,상장,N,적정
113810.0,2023Q1,상장,N,적정
113810.0,2023Q2,상장,N,적정
113810.0,2023Q3,상장,N,적정
113810.0,2023Q4,상장,N,적정
113810.0,2024Q1,상장,N,적정
113810.0,2024Q2,상장,N,기타/확인필요
113810.0,2024Q3,상장,N,기타/확인필요
113810.0,2024Q4,상장,N,기타/확인필요
113810.0,2025Q1,상장,N,기타/확인필요
113810.0,2025Q2,상장,N,기타/확인필요
113810.0,2025Q3,상장,N,기타/확인필요
114090.0,2020Q1,상장,N,기타/확인필요
114090.0,2020Q2,상장,N,적정
114090.0,2020Q3,상장,N,적정
114090.0,2020Q4,상장,N,적정
114090.0,2021Q1,상장,N,적정
114090.0,2021Q2,상장,N,적정
114090.0,2021Q3,상장,N,적정
114090.0,2021Q4,상장,N,적정
114090.0,2022Q1,상장,N,적정
114090.0,2022Q2,상장,N,적정
114090.0,2022Q3,상장,N,적정
114090.0,2022Q4,상장,N,적정
114090.0,2023Q1,상장,N,적정
114090.0,2023Q2,상장,N,적정
114090.0,2023Q3,상장,N,적정
114090.0,2023Q4,상장,N,적정
114090.0,2024Q1,상장,N,적정
114090.0,2024Q2,상장,N,기타/확인필요
114090.0,2024Q3,상장,N,기타/확인필요
114090.0,2024Q4,상장,N,기타/확인필요
114090.0,2025Q1,상장,N,기타/확인필요
114090.0,2025Q2,상장,N,기타/확인필요
114090.0,2025Q3,상장,N,기타/확인필요
114120.0,2020Q1,상장폐지,N,기타/확인필요
114120.0,2020Q2,상장폐지,N,적정
114120.0,2020Q3,상장폐지,N,적정
114120.0,2020Q4,상장폐지,N,적정
114120.0,2021Q1,상장폐지,N,적정
114120.0,2021Q2,상장폐지,N,적정
114120.0,2021Q3,상장폐지,N,적정
114120.0,2021Q4,상장폐지,N,적정
114120.0,2022Q1,상장폐지,N,적정
114120.0,2022Q2,상장폐지,N,적정
114120.0,2022Q3,상장폐지,N,적정
114120.0,2022Q4,상장폐지,N,적정
114120.0,2023Q1,상장폐지,N,적정
114120.0,2023Q2,상장폐지,N,의견거절
114120.0,2023Q3,상장폐지,N,의견거절
114120.0,2023Q4,상장폐지,N,의견거절
114120.0,2024Q1,상장폐지,N,의견거절
114190.0,2020Q1,상장,N,기타/확인필요
114190.0,2020Q2,상장,N,적정
114190.0,2020Q3,상장,N,적정
114190.0,2020Q4,상장,N,적정
114190.0,2021Q1,상장,N,적정
114190.0,2021Q2,상장,N,적정
114190.0,2021Q3,상장,N,적정
114190.0,2021Q4,상장,N,적정
114190.0,2022Q1,상장,N,적정
114190.0,2022Q2,상장,N,적정
114190.0,2022Q3,상장,N,적정
114190.0,2022Q4,상장,N,적정
114190.0,2023Q1,상장,N,적정
114190.0,2023Q2,상장,N,적정
114190.0,2023Q3,상장,N,적정
114190.0,2023Q4,상장,N,적정
114190.0,2024Q1,상장,N,적정
114190.0,2024Q2,상장,N,기타/확인필요
114190.0,2024Q3,상장,N,기타/확인필요
114190.0,2024Q4,상장,N,기타/확인필요
114190.0,2025Q1,상장,N,기타/확인필요
114190.0,2025Q2,상장,N,기타/확인필요
114190.0,2025Q3,상장,N,기타/확인필요
114450.0,2020Q1,상장,N,기타/확인필요
114450.0,2020Q2,상장,N,적정
114450.0,2020Q3,상장,N,적정
114450.0,2020Q4,상장,N,적정
114450.0,2021Q1,상장,N,적정
114450.0,2021Q2,상장,N,적정
114450.0,2021Q3,상장,N,적정
114450.0,2021Q4,상장,N,적정
114450.0,2022Q1,상장,N,적정
114450.0,2022Q2,상장,N,적정
114450.0,2022Q3,상장,N,적정
114450.0,2022Q4,상장,N,적정
114450.0,2023Q1,상장,N,적정
114450.0,2023Q2,상장,N,적정
114450.0,2023Q3,상장,N,적정
114450.0,2023Q4,상장,N,적정
114450.0,2024Q1,상장,N,적정
114450.0,2024Q2,상장,N,기타/확인필요
114450.0,2024Q3,상장,N,기타/확인필요
114450.0,2024Q4,상장,N,기타/확인필요
114450.0,2025Q1,상장,N,기타/확인필요
114450.0,2025Q2,상장,N,기타/확인필요
114450.0,2025Q3,상장,N,기타/확인필요
114570.0,2020Q1,상장폐지,N,기타/확인필요
114570.0,2020Q2,상장폐지,N,의견거절
114570.0,2020Q3,상장폐지,N,의견거절
114570.0,2020Q4,상장폐지,N,의견거절
114570.0,2021Q1,상장폐지,N,의견거절
114570.0,2021Q2,상장폐지,N,의견거절
114570.0,2021Q3,상장폐지,N,의견거절
114570.0,2021Q4,상장폐지,N,의견거절
114570.0,2022Q1,상장폐지,N,의견거절
114630.0,2020Q1,상장,N,기타/확인필요
114630.0,2020Q2,상장,N,적정
114630.0,2020Q3,상장,N,적정
114630.0,2020Q4,상장,N,적정
114630.0,2021Q1,상장,N,적정
114630.0,2021Q2,상장,N,적정
114630.0,2021Q3,상장,N,적정
114630.0,2021Q4,상장,N,적정
114630.0,2022Q1,상장,N,적정
114630.0,2022Q2,상장,N,적정
114630.0,2022Q3,상장,N,적정
114630.0,2022Q4,상장,N,적정
114630.0,2023Q1,상장,N,적정
114630.0,2023Q2,상장,N,적정
114630.0,2023Q3,상장,N,적정
114630.0,2023Q4,상장,N,적정
114630.0,2024Q1,상장,N,적정
114630.0,2024Q2,상장,N,기타/확인필요
114630.0,2024Q3,상장,N,기타/확인필요
114630.0,2024Q4,상장,N,기타/확인필요
114630.0,2025Q1,상장,N,기타/확인필요
114630.0,2025Q2,상장,N,기타/확인필요
114630.0,2025Q3,상장,N,기타/확인필요
114810.0,2020Q1,상장,N,기타/확인필요
114810.0,2020Q2,상장,N,적정
114810.0,2020Q3,상장,N,적정
114810.0,2020Q4,상장,N,적정
114810.0,2021Q1,상장,N,적정
114810.0,2021Q2,상장,N,적정
114810.0,2021Q3,상장,N,적정
114810.0,2021Q4,상장,N,적정
114810.0,2022Q1,상장,N,적정
114810.0,2022Q2,상장,N,적정
114810.0,2022Q3,상장,N,적정
114810.0,2022Q4,상장,N,적정
114810.0,2023Q1,상장,N,적정
114810.0,2023Q2,상장,N,적정
114810.0,2023Q3,상장,N,적정
114810.0,2023Q4,상장,N,적정
114810.0,2024Q1,상장,N,적정
114810.0,2024Q2,상장,N,기타/확인필요
114810.0,2024Q3,상장,N,기타/확인필요
114810.0,2024Q4,상장,N,기타/확인필요
114810.0,2025Q1,상장,N,기타/확인필요
114810.0,2025Q2,상장,N,기타/확인필요
114810.0,2025Q3,상장,N,기타/확인필요
114840.0,2021Q3,상장,N,기타/확인필요
114840.0,2021Q4,상장,N,적정
114840.0,2022Q1,상장,N,적정
114840.0,2022Q2,상장,N,적정
114840.0,2022Q3,상장,N,적정
114840.0,2022Q4,상장,N,적정
114840.0,2023Q1,상장,N,적정
114840.0,2023Q2,상장,N,적정
114840.0,2023Q3,상장,N,적정
114840.0,2023Q4,상장,N,적정
114840.0,2024Q1,상장,N,적정
114840.0,2024Q2,상장,N,기타/확인필요
114840.0,2024Q3,상장,N,기타/확인필요
114840.0,2024Q4,상장,N,기타/확인필요
114840.0,2025Q1,상장,N,기타/확인필요
114840.0,2025Q2,상장,N,기타/확인필요
114840.0,2025Q3,상장,N,기타/확인필요
115160.0,2020Q1,상장,N,기타/확인필요
115160.0,2020Q2,상장,N,적정
115160.0,2020Q3,상장,N,적정
115160.0,2020Q4,상장,N,적정
115160.0,2021Q1,상장,N,적정
115160.0,2021Q2,상장,N,적정
115160.0,2021Q3,상장,N,적정
115160.0,2021Q4,상장,N,적정
115160.0,2022Q1,상장,N,적정
115160.0,2022Q2,상장,N,적정
115160.0,2022Q3,상장,N,적정
115160.0,2022Q4,상장,N,적정
115160.0,2023Q1,상장,N,적정
115160.0,2023Q2,상장,N,적정
115160.0,2023Q3,상장,N,적정
115160.0,2023Q4,상장,N,적정
115160.0,2024Q1,상장,N,적정
115160.0,2024Q2,상장,N,기타/확인필요
115160.0,2024Q3,상장,N,기타/확인필요
115160.0,2024Q4,상장,N,기타/확인필요
115160.0,2025Q1,상장,N,기타/확인필요
115160.0,2025Q2,상장,N,기타/확인필요
115160.0,2025Q3,상장,N,기타/확인필요
115180.0,2020Q1,상장,N,기타/확인필요
115180.0,2020Q2,상장,N,적정
115180.0,2020Q3,상장,N,적정
115180.0,2020Q4,상장,N,적정
115180.0,2021Q1,상장,N,적정
115180.0,2021Q2,상장,N,적정
115180.0,2021Q3,상장,N,적정
115180.0,2021Q4,상장,N,적정
115180.0,2022Q1,상장,N,적정
115180.0,2022Q2,상장,N,적정
115180.0,2022Q3,상장,N,적정
115180.0,2022Q4,상장,N,적정
115180.0,2023Q1,상장,N,적정
115180.0,2023Q2,상장,N,적정
115180.0,2023Q3,상장,N,적정
115180.0,2023Q4,상장,N,적정
115180.0,2024Q1,상장,N,적정
115180.0,2024Q2,상장,N,기타/확인필요
115180.0,2024Q3,상장,N,기타/확인필요
115180.0,2024Q4,상장,N,기타/확인필요
115180.0,2025Q1,상장,N,기타/확인필요
115180.0,2025Q2,상장,N,기타/확인필요
115180.0,2025Q3,상장,N,기타/확인필요
115310.0,2020Q1,상장,N,기타/확인필요
115310.0,2020Q2,상장,N,기타/확인필요
115310.0,2020Q3,상장,N,기타/확인필요
115310.0,2020Q4,상장,N,기타/확인필요
115310.0,2021Q1,상장,N,기타/확인필요
115310.0,2021Q2,상장,N,기타/확인필요
115310.0,2021Q3,상장,N,기타/확인필요
115310.0,2021Q4,상장,N,기타/확인필요
115310.0,2022Q1,상장,N,기타/확인필요
115310.0,2022Q2,상장,N,기타/확인필요
115310.0,2022Q3,상장,N,기타/확인필요
115310.0,2022Q4,상장,N,기타/확인필요
115310.0,2023Q1,상장,N,기타/확인필요
115310.0,2023Q2,상장,N,기타/확인필요
115310.0,2023Q3,상장,N,기타/확인필요
115310.0,2023Q4,상장,N,기타/확인필요
115310.0,2024Q1,상장,N,기타/확인필요
115310.0,2024Q2,상장,N,기타/확인필요
115310.0,2024Q3,상장,N,기타/확인필요
115310.0,2024Q4,상장,N,기타/확인필요
115310.0,2025Q1,상장,N,기타/확인필요
115310.0,2025Q2,상장,N,기타/확인필요
115310.0,2025Q3,상장,N,기타/확인필요
115390.0,2020Q1,상장폐지,N,기타/확인필요
115390.0,2020Q2,상장폐지,N,적정
115390.0,2020Q3,상장폐지,N,적정
115390.0,2020Q4,상장폐지,N,적정
115390.0,2021Q1,상장폐지,N,적정
115390.0,2021Q2,상장폐지,N,적정
115390.0,2021Q3,상장폐지,N,적정
115390.0,2021Q4,상장폐지,N,적정
115390.0,2022Q1,상장폐지,N,적정
115390.0,2022Q2,상장폐지,N,적정
115390.0,2022Q3,상장폐지,N,적정
115390.0,2022Q4,상장폐지,N,적정
115390.0,2023Q1,상장폐지,N,적정
115390.0,2023Q2,상장폐지,N,적정
115390.0,2023Q3,상장폐지,N,적정
115390.0,2023Q4,상장폐지,N,적정
115390.0,2024Q1,상장폐지,N,적정
115390.0,2024Q2,상장폐지,N,기타/확인필요
115390.0,2024Q3,상장폐지,N,기타/확인필요
115440.0,2020Q1,상장,N,기타/확인필요
115440.0,2020Q2,상장,N,적정
115440.0,2020Q3,상장,N,적정
115440.0,2020Q4,상장,N,적정
115440.0,2021Q1,상장,N,적정
115440.0,2021Q2,상장,N,적정
115440.0,2021Q3,상장,N,적정
115440.0,2021Q4,상장,N,적정
115440.0,2022Q1,상장,N,적정
115440.0,2022Q2,상장,N,적정
115440.0,2022Q3,상장,N,적정
115440.0,2022Q4,상장,N,적정
115440.0,2023Q1,상장,N,적정
115440.0,2023Q2,상장,N,적정
115440.0,2023Q3,상장,N,적정
115440.0,2023Q4,상장,N,적정
115440.0,2024Q1,상장,N,적정
115440.0,2024Q2,상장,N,기타/확인필요
115440.0,2024Q3,상장,N,기타/확인필요
115440.0,2024Q4,상장,N,기타/확인필요
115440.0,2025Q1,상장,N,기타/확인필요
115440.0,2025Q2,상장,N,기타/확인필요
115440.0,2025Q3,상장,N,기타/확인필요
115450.0,2020Q1,상장,N,기타/확인필요
115450.0,2020Q2,상장,N,적정
115450.0,2020Q3,상장,N,적정
115450.0,2020Q4,상장,N,적정
115450.0,2021Q1,상장,N,적정
115450.0,2021Q2,상장,N,적정
115450.0,2021Q3,상장,N,적정
115450.0,2021Q4,상장,N,적정
115450.0,2022Q1,상장,N,적정
115450.0,2022Q2,상장,N,적정
115450.0,2022Q3,상장,N,적정
115450.0,2022Q4,상장,N,적정
115450.0,2023Q1,상장,N,적정
115450.0,2023Q2,상장,N,적정
115450.0,2023Q3,상장,N,적정
115450.0,2023Q4,상장,N,적정
115450.0,2024Q1,상장,N,적정
115450.0,2024Q2,상장,N,기타/확인필요
115450.0,2024Q3,상장,N,기타/확인필요
115450.0,2024Q4,상장,N,기타/확인필요
115450.0,2025Q1,상장,N,기타/확인필요
115450.0,2025Q2,상장,N,기타/확인필요
115450.0,2025Q3,상장,N,기타/확인필요
115480.0,2020Q1,상장,N,기타/확인필요
115480.0,2020Q2,상장,N,적정
115480.0,2020Q3,상장,N,적정
115480.0,2020Q4,상장,N,적정
115480.0,2021Q1,상장,N,적정
115480.0,2021Q2,상장,N,적정
115480.0,2021Q3,상장,N,적정
115480.0,2021Q4,상장,N,적정
115480.0,2022Q1,상장,N,적정
115480.0,2022Q2,상장,N,적정
115480.0,2022Q3,상장,N,적정
115480.0,2022Q4,상장,N,적정
115480.0,2023Q1,상장,N,적정
115480.0,2023Q2,상장,N,적정
115480.0,2023Q3,상장,N,적정
115480.0,2023Q4,상장,N,적정
115480.0,2024Q1,상장,N,적정
115480.0,2024Q2,상장,N,기타/확인필요
115480.0,2024Q3,상장,N,기타/확인필요
115480.0,2024Q4,상장,N,기타/확인필요
115480.0,2025Q1,상장,N,기타/확인필요
115480.0,2025Q2,상장,N,기타/확인필요
115480.0,2025Q3,상장,N,기타/확인필요
115500.0,2020Q1,상장,N,기타/확인필요
115500.0,2020Q2,상장,N,적정
115500.0,2020Q3,상장,N,적정
115500.0,2020Q4,상장,N,적정
115500.0,2021Q1,상장,N,적정
115500.0,2021Q2,상장,N,적정
115500.0,2021Q3,상장,N,적정
115500.0,2021Q4,상장,N,적정
115500.0,2022Q1,상장,N,적정
115500.0,2022Q2,상장,N,적정
115500.0,2022Q3,상장,N,적정
115500.0,2022Q4,상장,N,적정
115500.0,2023Q1,상장,N,적정
115500.0,2023Q2,상장,N,적정
115500.0,2023Q3,상장,N,적정
115500.0,2023Q4,상장,N,적정
115500.0,2024Q1,상장,N,적정
115500.0,2024Q2,상장,N,기타/확인필요
115500.0,2024Q3,상장,N,기타/확인필요
115500.0,2024Q4,상장,N,기타/확인필요
115500.0,2025Q1,상장,N,기타/확인필요
115500.0,2025Q2,상장,N,기타/확인필요
115500.0,2025Q3,상장,N,기타/확인필요
115530.0,2020Q1,상장,N,기타/확인필요
115530.0,2020Q2,상장,N,의견거절
115530.0,2020Q3,상장,N,의견거절
115530.0,2020Q4,상장,N,의견거절
115530.0,2021Q1,상장,N,의견거절
115530.0,2021Q2,상장,N,적정
115530.0,2021Q3,상장,N,적정
115530.0,2021Q4,상장,N,적정
115530.0,2022Q1,상장,N,적정
115530.0,2022Q2,상장,N,기타/확인필요
115530.0,2022Q3,상장,N,기타/확인필요
115530.0,2022Q4,상장,N,기타/확인필요
115530.0,2023Q1,상장,N,기타/확인필요
115530.0,2023Q2,상장,N,기타/확인필요
115530.0,2023Q3,상장,N,기타/확인필요
115530.0,2023Q4,상장,N,기타/확인필요
115530.0,2024Q1,상장,N,기타/확인필요
115530.0,2024Q2,상장,N,기타/확인필요
115530.0,2024Q3,상장,N,기타/확인필요
115530.0,2024Q4,상장,N,기타/확인필요
115530.0,2025Q1,상장,N,기타/확인필요
115530.0,2025Q2,상장,N,기타/확인필요
115530.0,2025Q3,상장,N,기타/확인필요
115570.0,2020Q1,상장,N,기타/확인필요
115570.0,2020Q2,상장,N,적정
115570.0,2020Q3,상장,N,적정
115570.0,2020Q4,상장,N,적정
115570.0,2021Q1,상장,N,적정
115570.0,2021Q2,상장,N,적정
115570.0,2021Q3,상장,N,적정
115570.0,2021Q4,상장,N,적정
115570.0,2022Q1,상장,N,적정
115570.0,2022Q2,상장,N,적정
115570.0,2022Q3,상장,N,적정
115570.0,2022Q4,상장,N,적정
115570.0,2023Q1,상장,N,적정
115570.0,2023Q2,상장,N,적정
115570.0,2023Q3,상장,N,적정
115570.0,2023Q4,상장,N,적정
115570.0,2024Q1,상장,N,적정
115570.0,2024Q2,상장,N,기타/확인필요
115570.0,2024Q3,상장,N,기타/확인필요
115570.0,2024Q4,상장,N,기타/확인필요
115570.0,2025Q1,상장,N,기타/확인필요
115570.0,2025Q2,상장,N,기타/확인필요
115570.0,2025Q3,상장,N,기타/확인필요
115610.0,2020Q1,상장,N,기타/확인필요
115610.0,2020Q2,상장,N,적정
115610.0,2020Q3,상장,N,적정
115610.0,2020Q4,상장,N,적정
115610.0,2021Q1,상장,N,적정
115610.0,2021Q2,상장,N,적정
115610.0,2021Q3,상장,N,적정
115610.0,2021Q4,상장,N,적정
115610.0,2022Q1,상장,N,적정
115610.0,2022Q2,상장,N,적정
115610.0,2022Q3,상장,N,적정
115610.0,2022Q4,상장,N,적정
115610.0,2023Q1,상장,N,적정
115610.0,2023Q2,상장,N,적정
115610.0,2023Q3,상장,N,적정
115610.0,2023Q4,상장,N,적정
115610.0,2024Q1,상장,N,적정
115610.0,2024Q2,상장,N,기타/확인필요
115610.0,2024Q3,상장,N,기타/확인필요
115610.0,2024Q4,상장,N,기타/확인필요
115610.0,2025Q1,상장,N,기타/확인필요
115610.0,2025Q2,상장,N,기타/확인필요
115610.0,2025Q3,상장,N,기타/확인필요
115960.0,2020Q1,상장폐지,N,기타/확인필요
115960.0,2020Q2,상장폐지,N,적정
115960.0,2020Q3,상장폐지,N,적정
115960.0,2020Q4,상장폐지,N,적정
115960.0,2021Q1,상장폐지,N,적정
115960.0,2021Q2,상장폐지,N,적정
115960.0,2021Q3,상장폐지,N,적정
115960.0,2021Q4,상장폐지,N,적정
115960.0,2022Q1,상장폐지,N,적정
115960.0,2022Q2,상장폐지,N,적정
115960.0,2022Q3,상장폐지,N,적정
115960.0,2022Q4,상장폐지,N,적정
115960.0,2023Q1,상장폐지,N,적정
115960.0,2023Q2,상장폐지,N,적정
115960.0,2023Q3,상장폐지,N,적정
115960.0,2023Q4,상장폐지,N,적정
115960.0,2024Q1,상장폐지,N,적정
115960.0,2024Q2,상장폐지,N,기타/확인필요
115960.0,2024Q3,상장폐지,N,기타/확인필요
117580.0,2020Q1,상장,N,기타/확인필요
